,LocationID,Latitude,Longitude,Risk Band
11910,638657,10.68496,77.35769,Watch
11738,635114,12.733046,77.830141,Watch
4541,431501,19.59549,76.211061,Watch
5190,577228,13.677178,75.8337678,Watch
11777,637303,11.4968483,77.7847549,Watch
4488,413513,17.9569,76.64951,Watch
5795,695013,8.54,77.0,Watch
12028,630302,9.948178,78.816575,Watch
219,495006,22.086679,82.198821,Watch
12058,628552,9.0424,77.5951,Watch
17567,620021,10.7506102,78.6776048,Watch
954,505102,18.1590649,79.5930633,Watch
12087,625008,9.84567,78.02538,Watch
8929,560001,12.9811388999999,77.5953611,Watch
11859,636453,11.82761,77.933022,Watch
1630,585216,16.62,76.44,Watch
1446,583119,14.9135214,76.5173893,Watch
5293,562103,13.3666388,77.7360273999999,Watch
14877,422603,19.496081,74.084719,Watch
18808,641043,11.01983,76.9516,Watch
9837,606001,11.5251111,79.3225833,Watch
19070,456001,23.1809167,75.7828611,Watch
4060,829110,23.525489,85.717657,Watch
4062,829117,23.56848,85.1736899999999,Watch
16614,606604,12.2266,79.0746,Watch
9422,444607,20.8971111,77.7438611,Watch
12544,620012,10.7012068,78.6222045,Watch
4258,413221,17.5468514,75.7571256,Watch
9450,414003,19.1162222,74.7353611,Watch
1487,586115,16.8260261,76.1322927,Watch
2485,365220,21.6772636,71.5690571,Watch
7487,465337,23.160559,76.812267,Watch
5052,470666,23.959038,79.216917,Watch
1560,582102,15.5570895,75.6717323,Watch
4549,431542,19.46667,76.52683,Watch
16151,695028,8.591297,76.9498,Watch
9344,416436,16.8811013,74.6311171,Watch
819,502295,17.482694,78.01371,Watch
11673,636807,12.0743934,78.123609,Watch
1497,586212,16.4383598,76.2779614,Watch
14861,412402,18.840504,73.90719,Watch
18321,201303,23.1564,78.5469,Watch
356,516434,14.8116682,78.3787572,Watch
16628,638316,11.436789,77.673911,Watch
17932,570020,12.32202778,76.63747222,Watch
14567,683545,15.5934,76.546972,Watch
5122,464886,23.241408,78.7088119999999,Watch
16610,606611,12.2266,79.0746,Watch
11867,636306,11.654023,77.907577,Watch
413,517507,13.641993,79.4375,Watch
7462,465680,23.502233,76.820198,Watch
11674,636808,12.323332,78.087786,Watch
7463,465691,23.833209,76.470819,Watch
18226,641014,11.02,77.03,Watch
17659,416003,16.7196943,74.23757,Watch
8024,445102,20.4902222,77.8693888,Watch
14860,412210,18.8258933999999,74.3792686999999,Watch
8077,413304,17.713189,75.508719,Watch
9967,522601,16.2340556,80.05225,Watch
18975,462037,23.3013889,77.4241944,Watch
12439,621316,10.6,78.67,Watch
13855,591136,16.2755172,75.1310176,Watch
7512,456665,23.34891,76.16675,Watch
1244,518134,15.2,78.31,Watch
15058,678007,10.6785,76.5019,Watch
1075,501510,17.21572,78.51109,Watch
869,509210,16.7550822,77.6430377,Watch
5302,563125,13.3439111,78.1121686,Watch
12519,621704,11.12,79.2,Watch
5817,673122,11.66,75.97,Watch
1319,833102,22.71225,85.66895,Watch
16658,636119,11.6148086,78.4740868,Watch
7682,416403,17.14,75.04,Watch
7706,416306,16.81,74.64,Watch
1408,587122,16.333257,75.286693,Watch
5557,683541,15.5934,76.5240747,Watch
8906,831004,22.77344,86.23709,Watch
8876,827004,23.6736944,86.1475833,Watch
14928,422104,19.85001,73.99999,Watch
8449,332001,27.6585954,75.1234817,Watch
11722,635107,12.441427,77.8081263,Watch
4503,413518,18.393384,77.11265,Watch
15411,500013,17.392148,78.519636,Watch
19112,620007,10.757528,78.702083,Watch
17421,431136,20.4742,75.54375,Watch
13388,625004,9.89375,78.0800278,Watch
9706,723103,23.327275,86.3762198,Watch
10601,722140,23.2582,87.0647,Watch
9936,517501,13.6368889,79.4265278,Watch
14685,695584,8.6,76.9,Watch
8965,583203,15.2625709,76.3839167,Watch
4467,422004,20.3571655,73.8557153,Watch
1276,815353,24.25297,86.6088299999999,Watch
17674,630001,10.0768595,78.7794284,Watch
1405,587116,16.340847,75.6282319,Watch
12959,713206,23.539157,87.3404762,Watch
13854,591313,16.310398,74.3536414,Watch
8918,560048,12.9954444,77.6990832999999,Watch
1388,587201,15.9528292,75.6726158,Watch
1374,561205,13.36,77.61,Watch
18825,500065,17.3544722,78.4646944,Watch
18817,500034,17.420381,78.448905,Watch
11748,635207,12.3631487,78.5426512,Watch
987,502306,17.55894,78.012082,Watch
324,493116,21.5,81.2,Watch
7850,444904,21.4,77.2,Watch
5351,570003,12.3551908,76.6441591,Watch
10842,230135,21.5632,81.5632,Watch
4406,422205,20.2041737,73.8271949,Watch
895,508284,17.3454,78.8241,Watch
917,508254,17.1261461,79.2142519,Watch
4158,504296,19.3581456,79.4823338,Watch
9774,827001,23.6575556,86.1393333,Watch
12579,607203,11.88,79.38,Watch
19223,444907,21.55,78.3,Watch
12006,629702,8.11,77.54,Watch
12522,621802,11.22,79.35,Watch
1135,515832,15.49,77.22,Watch
7310,455459,22.95,76.05,Watch
301,496331,22.8930933,84.0511025,Watch
19338,361005,22.4618333,70.0647778,Watch
173,494331,20.0658999999999,81.5814,Watch
4299,431209,19.4930559999999,75.9376149999999,Watch
12089,625022,9.7774236,78.09436,Watch
14260,391774,15.59,78.57,Watch
3654,824301,19.87617,75.343313,Watch
5783,695024,8.49,76.92,Watch
17086,686016,15.5934,76.528,Watch
15408,500077,17.310841,78.438611,Watch
1076,501508,17.0896,78.71433,Watch
5462,572224,13.3552617,76.8015156,Watch
4983,461441,22.111054,76.908124,Watch
1351,560060,12.8991171999999,77.4873328999999,Watch
1352,560105,12.81887,77.6378921,Watch
16704,629177,8.32,77.26,Watch
14539,572219,13.2394521,76.8585586,Watch
11689,638057,11.333818,77.550428,Watch
11985,624101,10.34,77.56,Watch
8011,445207,20.3850278,78.119,Watch
13325,638103,11.270328,77.405724,Watch
16826,642128,10.5773,77.2753,Watch
11914,638702,10.78844,77.3632,Watch
5598,685551,9.74616,77.2165,Watch
16633,635105,12.733036,77.830151,Watch
11982,624308,10.25,78.08,Watch
1474,585330,17.7047585,77.1370115,Watch
1021,508211,17.2177133,79.5091713,Watch
5552,686664,15.5934,76.478764,Watch
17504,624201,10.14,77.91,Watch
5273,571213,12.1789985,75.9101227,Watch
214,495442,22.370116,82.126479,Watch
904,508114,17.1915972,79.0918351,Watch
8156,410505,18.840509,73.907185,Watch
13355,641603,8.507981,77.333878,Watch
2556,361006,22.4898892,70.0172481999999,Watch
12524,621651,10.96,78.97,Watch
1362,562109,12.74,77.42,Watch
7409,458556,24.2833799,74.990871,Watch
15322,500003,17.4412808745638,78.4952237980546,Watch
18105,442901,19.883838,79.385438,Watch
17876,826005,23.8074722,86.4669167,Watch
12066,627851,8.804,77.5626,Watch
11959,641605,11.032207,77.329571,Watch
17503,641652,11.143804,77.3048,Watch
285,497118,23.342735,83.618097,Watch
19606,641039,11.1812,77.0798,Watch
19265,500084,17.471471,78.363178,Watch
14082,506002,17.967395,79.629772,Watch
9526,431401,19.2761199999999,76.7574309999999,Watch
1124,515871,14.88,76.41,Watch
15983,560058,13.034557,77.526201,Watch
412,517503,13.578077,79.458211,Watch
15954,831003,22.78978,86.22687,Watch
2880,389350,22.465153,73.45,Watch
8925,560064,13.0852778,77.5688056,Watch
12082,625019,9.938493,78.066557,Watch
4477,422201,20.0435918,73.9734408,Watch
15329,522403,16.3966944,80.1493889,Watch
1122,515401,15.27,77.65,Watch
7690,416312,17.04,74.6,Watch
894,508277,17.3982477,79.2705343,Watch
12547,620015,10.7474927,78.8203437,Watch
989,502319,17.631321,78.332616,Watch
822,502313,17.8264852194077,78.3446955379387,Watch
1419,591103,15.85,74.63,Watch
4666,670731,11.76,75.88,Watch
8045,414103,19.07,74.68,Watch
16712,627806,8.9255,77.3922,Watch
9871,502329,17.5636111,78.1663056,Watch
19616,625015,9.8834167,78.0798889,Watch
18901,492008,21.2766389,81.6402778,Watch
9883,500046,17.455342,78.325743,Watch
12070,627751,9.0735,77.3498,Watch
15437,518006,15.78169444,78.06316667,Watch
7714,415311,17.26,74.71,Watch
1407,587119,16.5043249,75.2917462,Watch
7694,416407,16.82,74.67,Watch
16662,636601,11.7822032,78.2307806,Watch
5300,563123,13.5610306,78.1250325,Watch
12074,627809,8.9471,77.2353,Watch
18070,416417,16.8794792,74.4632958,Watch
8037,445002,20.3941666,78.1291666,Watch
7886,443103,20.68105,76.2053,Watch
8930,560042,12.982047,77.61238,Watch
4265,413248,17.806142,75.6411009,Watch
16684,641602,11.106386,77.332902,Watch
10843,230002,21.54246,81.24556,Watch
14847,413317,17.5217,75.279436,Watch
8122,413106,18.11577,75.02722,Watch
7497,456222,22.803685,75.649903,Watch
10152,497559,23.2150299999999,82.3982709999999,Watch
1220,523333,15.7899999999999,78.9699999999999,Watch
864,509339,17.0200939,77.7927789,Watch
7549,474001,26.138212,78.207789,Watch
11908,638672,10.68355,77.47025,Watch
7524,473101,24.47,77.35,Watch
1226,523357,15.36,78.96,Watch
5292,562102,13.3055488,77.9129887999999,Watch
8137,413802,18.395474,74.5244789999999,Watch
4933,454001,22.58,75.740056,Watch
9494,431101,20.007929,75.19031,Watch
18706,560095,12.9384536,77.6191488,Watch
8015,445001,20.4131111,78.1337777,Watch
12045,628714,8.9994,77.7904,Watch
17698,500041,17.4184752,78.4614198,Watch
11994,624613,10.46,77.61,Watch
5403,577215,13.99,76.0,Watch
7853,444908,21.48,78.22,Watch
11855,636303,11.854308,77.670747,Watch
17532,625017,9.966222,78.112254,Watch
13305,641001,10.9935,76.9492,Watch
1184,516004,14.4437259,78.8294272,Watch
224,495674,22.341785,83.009952,Watch
16056,683547,15.5934,76.443558,Watch
2944,391760,22.73,73.34,Watch
16552,713343,23.737031,86.837094,Watch
1395,587203,16.0357,75.7663,Watch
11864,636305,11.843298,78.030909,Watch
2504,364295,21.245312,71.776003,Watch
17481,641035,10.9807583,76.7917216,Watch
15188,473660,25.51,78.18,Watch
12408,622301,10.37,78.97,Watch
2481,365410,21.8593507,71.1225705,Watch
7440,457339,23.33,75.03,Watch
6517,765029,19.2447266,83.6414632999999,Watch
2502,364525,21.388312,71.535673,Watch
2863,389170,23.12425,74.20567,Watch
2498,364515,21.395796,71.412125,Watch
11827,636121,11.5509646,78.7133636,Watch
7453,465687,22.801749,76.314519,Watch
11809,642154,10.473139,77.2377361,Watch
1522,591213,16.437983,74.6811159,Watch
5158,584132,15.7336949,76.4764358,Watch
13810,562163,13.31,77.57,Watch
4537,431504,19.7014,76.3902999999999,Watch
14001,522438,16.3527,80.2315,Watch
1164,517247,14.5057,77.8985,Watch
913,508243,16.7839026,78.9802713,Watch
15577,452013,22.6693611,75.8135,Watch
17900,560076,12.8834865,77.5830942,Watch
1085,500090,17.550218,78.3358609999999,Watch
14101,515164,14.0798861,77.6022051,Watch
11743,635116,12.51205,78.0265,Watch
15978,560029,12.9220489999999,77.6102649999999,Watch
18581,638453,11.539826,77.42576,Watch
15960,560047,12.9554167,77.6156943999999,Watch
1523,591214,16.5429645,74.5002937,Watch
12149,630611,9.84,78.22,Watch
5143,584143,15.84,76.89,Watch
14453,828104,23.795662,86.430376,Watch
194,495220,22.06916,81.994385,Watch
1070,501218,17.2586802,78.3348232,Watch
11735,635002,12.560666,78.249195,Watch
14687,695125,8.48,77.17,Watch
15992,560003,13.00273,77.571959,Watch
14456,828110,23.800729,86.430876,Watch
12472,621006,11.02,78.59,Watch
9451,413111,17.871752,74.840486,Watch
7590,476332,25.901037,77.592185,Watch
8081,413302,17.861163,75.347048,Watch
14889,431133,19.6987614,75.0085329,Watch
9896,500017,17.43402778,78.54016667,Watch
7538,473770,25.21,77.6,Watch
14895,424004,20.88885,74.912,Watch
18976,462033,23.3117778,77.3618889,Watch
848,509219,16.5430915,77.89463,Watch
16737,627415,8.848637,77.392468,Watch
7507,456443,23.407775,75.728427,Watch
16739,627601,8.745199,77.529406,Watch
18923,685571,9.93932,77.03086,Watch
11613,606705,12.0092,78.4334,Watch
14852,411036,18.5345319999999,73.948288,Watch
16664,636309,11.777396,78.070389,Watch
4269,413228,17.5489474,76.0616647,Watch
15966,560024,13.033045,77.590663,Watch
15971,560005,13.0007222,77.6161388999999,Watch
7372,450445,21.1884,76.2377,Watch
16611,606709,12.0092,78.4334,Watch
4271,431151,20.1977494,75.3750952,Watch
1052,506330,17.878772,79.738545,Watch
17348,501301,17.4476,78.7231,Watch
1505,586215,16.9522496,76.0248184,Watch
9518,422011,19.988439,73.720725,Watch
5066,470235,23.218719,78.719278,Watch
1274,815352,24.0431269999999,86.616145,Watch
4276,431007,19.839774,75.514239,Watch
9879,500089,17.402119,78.377216,Watch
7491,465445,23.808833,76.195762,Watch
12953,713339,23.673945,86.952395,Watch
15108,455111,23.44546,75.416992,Watch
9705,723149,23.3716461,86.3047104,Watch
7947,441108,21.231143,78.624978,Watch
11644,641032,10.8679,76.97469,Watch
5145,584136,16.15,77.09,Watch
15977,560078,12.9119427,77.5868657999999,Watch
343,493555,21.5,81.5,Watch
1261,835214,23.5837049999999,85.548343,Watch
1060,506005,17.91646,79.637922,Watch
17499,636013,11.673666,78.024676,Watch
292,496001,21.8883335,83.3355198,Watch
4768,678003,15.5934,76.6563,Watch
15049,678572,10.7085,76.4722,Watch
1536,591241,16.4493035,74.3570332,Watch
9294,465339,23.4276182,74.857292,Watch
9189,695571,8.49106,77.03445,Watch
11618,606707,12.0092,78.4334,Watch
871,509336,16.9580789,77.5731242,Watch
7962,441915,21.475104,79.79325,Watch
880,502302,17.56,78.0244,Watch
4089,822125,24.18778,83.80752,Watch
11663,635301,11.91,78.36,Watch
12204,627358,8.753689,77.72494,Watch
11688,638052,11.21418,77.582849,Watch
12548,620015,10.7474927,78.8203437,Watch
13804,560092,13.0568919999999,77.598543,Watch
4758,679304,15.5934,75.9199,Watch
256,491665,20.8102,80.75509,Watch
1071,500052,17.29681,78.4189,Watch
4738,678591,10.8368,76.5761,Watch
11668,635303,12.10915,78.2945,Watch
7907,441208,21.361857,79.966831,Watch
16705,629177,8.32,77.26,Watch
19067,673121,11.607338,76.0831018,Watch
9255,462003,23.21,77.39,Watch
18497,695020,8.44,77.06,Watch
3988,829301,23.690797,86.113148,Watch
10142,495452,22.36142,82.7307,Watch
2871,389175,23.018588,73.98805,Watch
3655,824124,19.8761699999999,75.3433129999999,Watch
5418,577428,14.5,75.28,Watch
11706,638502,11.553957,77.508627,Watch
11876,635804,12.823413,78.89015,Watch
1652,581109,14.5466395,75.3918616,Watch
4067,822112,24.17316,83.808651,Watch
5402,577213,14.06,75.94,Watch
8949,587311,16.4775278,75.1256944,Watch
11719,635103,12.733039,77.830148,Watch
13381,625503,10.1033611,78.1106944,Watch
18735,570012,12.323287,76.619653,Watch
19546,411013,18.507744,73.917306,Watch
18599,620016,10.7505751,78.7755972,Watch
15353,560032,13.0216452999999,77.5927997999999,Watch
5296,561213,13.4917102999999,77.4589979,Watch
11784,637105,11.586711,77.870319,Watch
3438,854315,24.777231,82.01619,Watch
4489,413519,18.2621073,77.0823432,Watch
4474,422215,20.2041727,73.8271959,Watch
4536,431702,19.46667,76.52683,Watch
16619,641048,11.0968659,77.0704878,Watch
11724,635108,12.5237729,78.3198423,Watch
12096,625301,10.02,78.19,Watch
5638,686011,15.5934,76.5333,Watch
1092,501504,17.2314,78.2468999999999,Watch
9062,572220,13.3168611,77.1086389,Watch
6320,768213,21.825255,84.15477,Watch
12024,629171,8.28,77.22,Watch
11892,635852,12.604748,78.521376,Watch
11925,641103,11.0323999,77.0744366,Watch
18713,560057,13.0464939999999,77.512775,Watch
1077,500039,17.40746,78.60486,Watch
11853,636351,11.866508,78.085694,Watch
227,495692,21.864519,83.1702599999999,Watch
11916,638108,10.70321,77.77651,Watch
8932,560034,12.9271111,77.626605,Watch
1144,517127,14.6613,79.028,Watch
16328,627117,8.416908,77.642962,Watch
17725,516390,14.422056,78.2210534,Watch
11930,638402,11.466131,77.226291,Watch
11904,635652,12.424268,78.62095,Watch
643,524344,14.561815,78.721779,Watch
7998,442203,21.066203,78.3820889999999,Watch
11655,641010,10.9566233,76.92404,Watch
1350,560049,13.06136,77.715877,Watch
1210,515301,13.945,77.266,Watch
15181,466120,22.851505,76.535817,Watch
7436,457001,23.37,75.02,Watch
15185,473440,24.44,77.9,Watch
1480,586204,17.256889,75.76622,Watch
189,491441,21.0971094,81.0302162,Watch
332,493221,21.5,81.2,Watch
16620,641016,11.0403171,76.9240969,Watch
5307,563161,13.5221493,78.2804933,Watch
1450,583122,15.571323,76.8839771,Watch
11954,641666,11.027064,76.983028,Watch
19270,500068,17.36366,78.58319,Watch
1584,583277,15.8455956,76.120462,Watch
4088,822128,24.187505,83.707495,Watch
14250,389390,22.3126476,73.64528,Watch
14380,824129,19.8761699999999,75.3433129999999,Watch
19507,452009,22.6878611,75.8198889,Watch
1083,500101,17.5390482,78.5191912,Watch
13337,643212,11.500533,76.490304,Watch
11729,635109,12.7027063,77.8606581,Watch
14085,500005,17.26676,78.26676,Watch
12104,625109,9.968233,78.391688,Watch
8991,585105,17.3285832999999,76.8478889,Watch
4107,835103,23.409278,85.5766469999999,Watch
8941,560073,13.047907,77.486483,Watch
8070,414304,19.12,74.35,Watch
15610,416146,16.7264156,74.4841774,Watch
8117,413801,18.46141,74.56485,Watch
8089,413319,17.418368,75.460088,Watch
4253,413226,17.520604,76.200704,Watch
18831,500074,17.34449,78.55455,Watch
18837,500050,17.82961111,78.548,Watch
4412,423403,20.2041727,73.8271959,Watch
15180,466118,22.951866,76.531482,Watch
4410,423203,20.5533619,74.5080312,Watch
18523,415309,17.26,74.71,Watch
15581,452005,22.7246944,75.8239167,Watch
15539,490023,21.6646369999999,81.313198,Watch
8157,412209,18.7594299999999,74.1768409999999,Watch
2869,389110,23.084921,73.83466,Watch
17354,424104,20.561145,75.212106,Watch
15199,416109,16.7691616,74.393933899999,Watch
4423,423111,20.32996,74.243787,Watch
18824,500019,17.47817,78.319599,Watch
9296,456010,23.156521,75.790198,Watch
7408,458441,24.4396,74.88215,Watch
4242,413706,19.369225,74.411525,Watch
9183,695504,8.3875556,77.1704167,Watch
7489,465230,23.425358,76.505465,Watch
2927,390012,22.2597746,73.57,Watch
1379,562126,12.43,77.34,Watch
15398,500018,17.75227778,78.70213889,Watch
9057,577544,14.2485556,75.88475,Watch
7627,416001,16.6150733,74.1606876,Watch
19109,626122,9.3882778,77.4950556,Watch
9929,518563,15.3201944,78.5325556,Watch
2779,393125,21.552064,73.302437,Watch
8057,413205,18.59,75.31,Watch
8069,414301,18.86,74.39,Watch
8943,560086,13.010635,77.546496,Watch
349,518573,15.32,78.43,Watch
9110,686562,15.5934,76.5386488,Watch
17239,364260,21.599375,72.012896,Watch
9039,570030,12.32063889,76.6037222199999,Watch
15416,500051,17.471644,78.603079,Watch
18600,620016,10.7505751,78.7755972,Watch
1366,561204,13.24,77.46,Watch
15355,560004,12.9454166,77.5734762,Watch
9199,673593,11.6184186,76.2121468,Watch
4259,413221,17.5468514,75.7571256,Watch
18700,560067,12.1518333,77.1334444,Watch
15426,500015,17.48658333,78.50836111,Watch
8915,560016,13.0044722,77.6833055999999,Watch
4264,413404,18.64387,75.7643,Watch
15419,500062,17.78511111,78.91869444,Watch
1621,585322,17.51,76.9399999999999,Watch
2467,383250,23.688924,73.294964,Watch
5820,673575,11.67,75.98,Watch
11978,624306,10.34,78.13,Watch
1527,591222,16.3675735,74.809754,Watch
2474,383460,23.975357,73.209078,Watch
17478,606906,12.4636,79.0206,Watch
911,508377,16.883,79.2515,Watch
7367,450116,21.6121,76.764,Watch
7366,450112,22.1584,76.543,Watch
7317,454773,22.672769,75.46069,Watch
916,508253,17.1123616,78.8995633,Watch
15974,560113,13.025073,77.659665,Watch
7308,455336,22.794596,74.215563,Watch
17496,636404,11.803894,77.857503,Watch
11983,624202,10.19,77.71,Watch
11989,624707,10.32,77.87,Watch
11641,641006,11.0475766,76.9669067,Watch
11662,636813,12.13,77.89,Watch
5590,685552,9.81648,77.21504,Watch
5553,686664,15.5934,76.478764,Watch
18262,627401,8.7043889,77.4510833,Watch
16369,612402,10.92,79.4,Watch
1600,591312,16.3483483,75.0156646,Watch
14595,685612,10.0484,77.05184,Watch
14590,685535,9.66317,77.09683,Watch
7586,476111,26.64742,78.213867,Watch
11675,636905,11.913593,78.365724,Watch
5796,695551,8.68,77.17,Watch
19095,629156,8.2376389,77.2571389,Watch
5696,680587,10.682384,76.423045,Watch
11977,624306,10.34,78.13,Watch
4380,425426,21.262879,73.972718,Watch
16331,627357,8.816818,77.682276,Watch
14480,577550,13.7114721,76.0906817,Watch
19249,442401,19.962265,79.2963,Watch
1563,582114,15.7333321,76.0191534,Watch
938,503110,18.242585,78.3007866,Watch
16325,627111,8.258751,77.719637,Watch
11950,641663,11.0749,77.193087,Watch
19259,502324,17.5189167,78.2776667,Watch
11736,635002,12.560666,78.249195,Watch
1604,585301,17.28,76.42,Watch
11937,641668,11.068398,77.159403,Watch
3640,824113,19.87617,75.343313,Watch
11744,635117,12.733035,77.830152,Watch
1146,517419,13.2031,79.1596,Watch
11911,638657,10.68496,77.35769,Watch
4476,422502,19.850006,73.999994,Watch
19278,500037,17.48813889,78.44702778,Watch
6324,768204,21.9077509,84.004517,Watch
11846,636451,11.81876,78.004693,Watch
11823,636141,11.5298503,78.6141434,Watch
14855,412216,18.5771799999999,74.2344499999999,Watch
7689,416420,16.91,74.61,Watch
326,493332,21.5,81.5,Watch
4665,670644,11.83,75.88,Watch
12244,626004,9.48,78.01,Watch
12241,626106,9.7,78.17,Watch
13326,635124,12.5275,78.2161944,Watch
707,523260,15.891728,79.998989,Watch
1032,509410,17.0583271,78.133637999999,Watch
1073,501505,17.35082,78.64873,Watch
12297,639207,10.67,77.95,Watch
12171,625605,10.11,77.42,Watch
16838,629403,8.1537778,77.5068889,Watch
5146,584120,16.01,76.71,Watch
14061,502312,17.815354,78.818022,Watch
5156,584170,16.3575704,77.3527951,Watch
14068,508004,17.011695,79.184205,Watch
1036,509217,17.2005034,78.1792434,Watch
1035,509217,17.2005034,78.1792434,Watch
5099,486882,24.5,82.48,Watch
4184,506349,18.100621,79.816569,Watch
12520,621719,11.37,79.26,Watch
12427,622407,10.4,78.53,Watch
2282,492109,21.5,81.5,Watch
13880,493776,21.5,81.5,Watch
2271,493335,21.23784,81.70542,Watch
12452,621717,11.31,79.03,Watch
19545,442105,20.8159722,78.88525,Watch
5199,577522,14.138556,76.718501,Watch
4482,422103,19.8035292,74.0042975,Watch
12949,713333,23.692297,86.829565,Watch
7556,475675,25.973494,78.889568,Watch
4749,679501,15.5934,75.685,Watch
13468,612804,10.8878889,79.3961944,Watch
17715,500010,17.50533333,78.51855556,Watch
12526,621803,11.28,79.43,Watch
12581,606003,11.5,79.37,Watch
16427,639103,10.83,78.57,Watch
12060,627953,9.10829999999999,77.5992999999999,Watch
12540,621804,11.2,79.23,Watch
4509,413604,17.863953,76.478571,Watch
19474,695029,8.5,76.92,Watch
4539,431402,19.29725,76.8638,Watch
12545,620012,10.7012068,78.6222045,Watch
12046,628714,8.9994,77.7904,Watch
2351,382450,22.22,71.84,Watch
4004,828204,23.76,86.75,Watch
12052,628718,8.9497,77.9246,Watch
4199,412802,18.7390499999999,74.20775,Watch
4777,678622,15.5934,76.5019,Watch
16676,635851,12.562927,78.54071,Watch
13849,583278,15.8900431,76.2984127,Watch
16656,636107,11.5126124,78.5172059,Watch
12440,621316,10.6,78.67,Watch
13930,361140,22.39,69.81,Watch
12436,622303,10.35,78.85,Watch
2522,364275,21.51747,71.635529,Watch
2712,363030,22.7945999999999,71.6996,Watch
7975,441201,20.764724,79.519594,Watch
9710,723133,23.564262,86.6069287,Watch
9703,723153,23.2489838,86.2717231,Watch
8019,445205,20.3850278,78.119,Watch
17403,413212,18.048236,75.132347,Watch
15047,678684,15.5934,76.5019,Watch
330,493338,21.5,81.2,Watch
9925,518464,15.11316667,77.1185,Watch
1436,591129,16.12,75.0,Watch
1469,583135,14.9079638,76.4184479,Watch
7891,444303,20.348494,76.11315,Watch
1453,583124,14.9515254,76.619791,Watch
312,496440,21.7701553,83.4029738,Watch
7481,465441,24.038817,77.013264,Watch
7483,465550,23.739275,76.140693,Watch
981,502270,17.8353308888951,77.914128533609,Watch
10143,491225,21.0979239999999,81.0369019999999,Watch
7633,416122,16.7808852,74.2367384,Watch
14841,414607,19.05,74.68,Watch
12434,622507,10.2,78.75,Watch
18949,695033,8.4986111,76.9493333,Watch
7896,443304,20.5329,76.1842,Watch
846,509131,16.3580511,77.73093,Watch
7889,443203,19.3669908,76.9671755,Watch
16807,641045,11.0112,77.03619,Watch
5059,470113,24.36174,78.321633,Watch
12196,627114,8.20649,77.571704,Watch
9821,630606,9.689999,78.452096,Watch
12038,630502,10.16383,78.42277,Watch
13171,723202,23.3551803,86.0591228,Watch
13839,591247,16.4624257,74.5914686,Watch
14108,516380,14.6792339,78.3705531,Watch
13807,562138,12.54,77.17,Watch
13805,560083,12.8309292,77.5880674,Watch
4532,431703,19.37595,76.7467,Watch
16423,621705,11.17,79.15,Watch
17878,828107,23.650008,86.488264,Watch
16419,613005,10.72,79.12,Watch
15718,431724,19.843183,78.033878,Watch
2705,363320,22.8915,71.5244,Watch
2482,365410,21.8593507,71.1225705,Watch
7828,444110,20.66,77.62,Watch
9902,500011,17.4662565,78.47262,Watch
9893,500069,17.264084,78.485793,Watch
7701,416304,16.81,74.64,Watch
18457,560091,12.999661,77.451037,Watch
14924,422113,19.8603152,73.9536113,Watch
4227,413738,19.519992,74.337119,Watch
5228,577525,12.754579,77.787016,Watch
12025,629171,8.28,77.22,Watch
12033,630307,10.0326594,78.693608,Watch
12023,629166,8.3,77.3,Watch
16626,636904,11.9135973,78.3657202,Watch
9897,500026,17.4483452745208,78.5079177325197,Watch
16649,643226,11.45,76.45,Watch
12394,614628,10.34,79.22,Watch
9892,500058,17.33558,78.50194,Watch
5151,584126,16.47,77.11,Watch
1553,580023,15.4482278,75.2043957,Watch
4333,414205,19.03925,75.615298,Watch
12022,629166,8.3,77.3,Watch
12054,627719,9.1764,77.5201,Watch
12318,639120,10.79,78.4,Watch
5270,571211,12.2755962,75.7911852,Watch
4409,423105,20.5905,74.67396,Watch
16615,606604,12.2266,79.0746,Watch
16803,606601,12.2255556,79.0748333,Watch
9524,413506,18.139634,76.198402,Watch
4226,422601,19.562913,73.985108,Watch
1023,508212,17.1875367,79.8523109,Watch
4545,431541,19.300009,76.499991,Watch
12242,626118,9.39,78.19,Watch
16801,606901,12.2351944,79.0765833,Watch
4491,413607,18.1286527,76.7503278,Watch
16694,629852,8.27,77.44,Watch
12449,621117,11.43,78.89,Watch
16692,629301,8.24,77.49,Watch
12312,639110,10.81,78.51,Watch
12456,621105,10.98,78.77,Watch
5327,571430,12.4026242,77.1020693,Watch
12454,621216,10.89,78.72,Watch
1078,501509,17.00268,78.64764,Watch
11894,635854,12.613685,78.434719,Watch
9891,500048,17.361969,78.427271,Watch
7876,443002,20.520412,76.237773,Watch
9889,500012,17.37478,78.46977,Watch
14053,502336,17.728836,78.466973,Watch
11653,641026,10.9891966,76.9442983,Watch
13362,629158,8.2814722,77.2745556,Watch
11657,641020,11.1337366,76.93413,Watch
2527,364240,21.574655,71.909389,Watch
8916,560038,12.9447221999999,77.5740277999999,Watch
7854,444802,20.87,77.47,Watch
10850,230141,21.2654,81.3654,Watch
11671,636806,12.305412,78.070382,Watch
1628,585309,16.73,76.6099999999999,Watch
15430,500067,17.5084493233676,78.4743399745911,Watch
15439,517101,13.5835833,79.2625,Watch
7699,416409,16.82,74.64,Watch
1368,562114,13.12,77.84,Watch
1367,562112,12.7,77.45,Watch
8000,442306,20.647062,78.486476,Watch
12181,627416,8.681197,77.474268,Watch
7881,443106,20.53296,76.184392,Watch
11639,641021,10.922975,76.982915,Watch
